0.940298507	0.61	1
0.014925373	0.44	0
0.268656716	0.65	0
0.880597015	0.33	1
0.537313433	0.28	1
0.955223881	0.35	1
1	0.22	1
0.074626866	0.59	0
0.014925373	0.28	0
0.089552239	0.52	0
0.940298507	0.49	1
0.029850746	0.49	0
0.313432836	0.21	1
1	0.49	1
0.47761194	0.59	0
0.985074627	0.12	1
0.313432836	0.62	0
0.313432836	0.81	0
0.940298507	0.77	0
1	0.12	1
1	0.44	1
0.268656716	0.45	0
0.014925373	0.28	0
1	0.77	1
0.611940299	0.44	1
0.955223881	0.13	1
0.880597015	0.46	1
0.985074627	0.28	1
0.074626866	0.61	0
0.940298507	0.77	0
0.597014925	0.69	0
0.835820896	0.56	1
0.820895522	0.68	0
0.940298507	0.28	1
0.28358209	0.42	0
0.358208955	0.22	1
0.835820896	0.49	1
0.164179104	0.42	0
0.014925373	0.13	0
1	0.26	1
0.014925373	0.59	0
0.820895522	0.51	1
1	0.62	1
0.358208955	0.48	0
0.223880597	0.28	1
0.417910448	0.61	0
0.014925373	0.29	0
0.865671642	0.53	1
0.208955224	0.56	0
0.47761194	0.68	0
0.940298507	0.33	1
0.820895522	0.64	1
0.597014925	0.81	0
0.880597015	0.59	1
1	0.38	1
0.567164179	0.71	0
1	0.37	1
0.029850746	0.38	0
0.597014925	0.71	0
0.268656716	0.59	0
0.76119403	0.64	0
0.835820896	0.58	1
1	0.81	1
0.014925373	0.13	0
0.791044776	0.38	1
0.582089552	0.61	0
0.074626866	0.61	0
0.597014925	0.35	1
0.582089552	0.35	1
0.597014925	0.59	0
0.134328358	0.53	0
0.955223881	0.81	0
1	0.45	1
1	0.26	1
0.865671642	0.61	1
0.014925373	0.49	0
0.208955224	0.51	0
1	0.61	1
0.014925373	0.13	0
0.059701493	0.46	0
0.447761194	0.49	0
1	0.61	1
0.044776119	0.47	0
0.014925373	0.13	0
1	0.52	1
1	0.77	1
1	0.46	1
1	0.59	1
0.597014925	0.64	0
0.208955224	0.59	0
0.104477612	0.19	1
0.537313433	0.77	0
0.76119403	0.33	1
0.014925373	0.19	0
0.28358209	0.47	0
0.268656716	0.44	0
0.820895522	0.62	1
0.985074627	0.19	1
1	0.61	1
0.223880597	0.35	0
1	0.68	1
0.059701493	0.77	0
0.104477612	0.12	1
0.059701493	0.49	0
0.402985075	0.59	0
0.432835821	0.62	0
0.582089552	0.76	0
0.701492537	0.69	0
0.029850746	0.64	0
0.313432836	0.56	0
1	0.47	1
0.76119403	0.38	1
0.059701493	0.71	0
0.820895522	0.33	1
0.791044776	0.77	0
1	0.49	1
1	0.42	1
0.029850746	0.64	0
1	0.62	1
0.014925373	0.19	0
1	0.38	1
0.014925373	0.76	0
0.791044776	0.64	0
0.074626866	0.62	0
0.313432836	0.29	1
0.059701493	0.47	0
0.134328358	0.49	0
1	0.81	1
0.47761194	0.68	0
1	0.12	1
0.208955224	0.76	0
0.104477612	0.22	1
0.059701493	0.38	0
0.089552239	0.61	0
0.537313433	0.28	1
0.059701493	0.44	0
0.074626866	0.12	1
0.313432836	0.49	0
0.865671642	0.59	1
0.985074627	0.21	1
1	0.53	1
0.014925373	0.26	0
0.059701493	0.64	0
0.940298507	0.13	1
0.358208955	0.68	0
0.582089552	0.81	0
0.985074627	0.37	1
0.313432836	0.45	0
0.313432836	0.58	0
0.104477612	0.64	0
0.358208955	0.59	0
0.865671642	0.58	1
0.940298507	0.37	1
0.104477612	0.29	0
0.47761194	0.42	1
0.537313433	0.61	0
0.835820896	0.71	0
0.014925373	0.37	0
1	0.12	1
0.059701493	0.81	0
0.865671642	0.81	0
1	0.65	1
0.970149254	0.61	1
0.582089552	0.58	0
0.268656716	0.22	1
0.134328358	0.77	0
0.134328358	0.71	0
1	0.62	1
0.835820896	0.71	0
0.417910448	0.71	0
0.014925373	0.26	0
0.940298507	0.35	1
0.268656716	0.68	0
0.074626866	0.64	0
0.47761194	0.13	1
0.059701493	0.62	0
0.134328358	0.38	0
1	0.59	1
0.059701493	0.35	0
0.940298507	0.59	1
0.104477612	0.48	0
1	0.42	1
0.835820896	0.52	1
1	0.53	1
0.313432836	0.59	0
1	0.29	1
1	0.56	1
1	0.19	1
0.059701493	0.53	0
0.820895522	0.13	1
1	0.29	1
1	0.38	1
1	0.71	1
0.567164179	0.13	1
0.611940299	0.61	0
0.701492537	0.61	0
0.164179104	0.62	0
0.014925373	0.38	0
0.149253731	0.59	0
0.537313433	0.71	0
1	0.21	1
0.313432836	0.44	0
0.134328358	0.29	0
0.014925373	0.19	0
1	0.62	1
0.447761194	0.58	0
1	0.47	1
0.835820896	0.47	1
1	0.29	1
0.611940299	0.49	1
0.835820896	0.26	1
0.820895522	0.37	1
0.014925373	0.49	0
0.164179104	0.71	0
0.059701493	0.51	0
0.701492537	0.59	1
0.880597015	0.28	1
0.820895522	0.58	1
1	0.37	1
0.313432836	0.51	0
0.611940299	0.38	1
0.074626866	0.48	0
0.865671642	0.68	1
0.208955224	0.61	0
0.940298507	0.46	1
0.432835821	0.29	1
0.492537313	0.33	1
0.059701493	0.49	0
0.059701493	0.71	0
0.432835821	0.46	1
0.313432836	0.37	1
0.507462687	0.71	0
0.014925373	0.38	0
0.417910448	0.29	1
0.940298507	0.22	1
1	0.81	1
1	0.61	1
0.029850746	0.26	0
0.955223881	0.35	1
0.597014925	0.21	1
1	0.77	1
0.432835821	0.26	1
0.985074627	0.68	1
0.388059701	0.21	1
0.597014925	0.19	1
0.104477612	0.68	0
0.014925373	0.77	0
0.835820896	0.76	0
0.835820896	0.22	1
1	0.61	1
0.089552239	0.49	0
0.074626866	0.69	0
0.402985075	0.61	0
0.537313433	0.64	0
0.074626866	0.61	0
0.985074627	0.44	1
1	0.26	1
0.313432836	0.26	1
0.880597015	0.58	1
0.537313433	0.51	0
1	0.46	1
0.417910448	0.51	0
0.940298507	0.51	1
1	0.28	1
0.268656716	0.47	0
0.104477612	0.62	0
1	0.59	1
0.940298507	0.49	1
0.313432836	0.62	0
0.358208955	0.35	1
0.865671642	0.46	1
0.701492537	0.22	1
0.955223881	0.13	1
0.835820896	0.61	1
0.23880597	0.59	0
0.104477612	0.47	0
0.358208955	0.59	0
0.313432836	0.77	0
0.597014925	0.58	0
0.507462687	0.58	0
0.432835821	0.51	0
1	0.49	1
0.059701493	0.35	0
1	0.42	1
0.626865672	0.35	1
0.940298507	0.42	1
0.313432836	0.64	0
0.820895522	0.38	1
1	0.37	1
0.985074627	0.45	1
0.701492537	0.59	1
1	0.59	1
1	0.49	1
0.28358209	0.38	0
0.492537313	0.29	1
0.313432836	0.13	1
0.029850746	0.59	0
0.059701493	0.62	0
0.835820896	0.44	1
0.014925373	0.77	0
0.059701493	0.29	0
0.059701493	0.77	0
1	0.35	1
0.567164179	0.59	0
0.582089552	0.21	1
0.985074627	0.35	1
0.656716418	0.22	1
0.820895522	0.77	0
0.208955224	0.64	0
1	0.35	1
0.820895522	0.37	1
1	0.19	1
0.701492537	0.48	1
0.537313433	0.62	0
0.104477612	0.56	0
1	0.71	1
0.611940299	0.46	1
0.029850746	0.59	0
0.074626866	0.61	0
0.328358209	0.61	0
0.059701493	0.59	0
0.611940299	0.26	1
0.701492537	0.46	1
0.134328358	0.12	1
0.014925373	0.42	0
0.432835821	0.22	1
0.268656716	0.35	1
0.014925373	0.52	0
0.701492537	0.26	1
0.014925373	0.28	0
0.074626866	0.58	0
0.014925373	0.58	0
1	0.33	1
0.28358209	0.59	0
0.074626866	0.69	0
1	0.29	1
0.208955224	0.61	0
0.104477612	0.49	0
0.985074627	0.29	1
1	0.46	1
0.014925373	0.47	0
0.164179104	0.29	0
0.985074627	0.47	1
0.134328358	0.46	0
0.358208955	0.77	0
0.313432836	0.29	1
0.014925373	0.58	0
0.47761194	0.47	1
0.940298507	0.59	1
0.791044776	0.21	1
0.701492537	0.71	0
0.208955224	0.61	0
0.208955224	0.29	1
0.835820896	0.77	0
0.582089552	0.48	1
0.179104478	0.68	0
0.791044776	0.47	1
0.014925373	0.61	0
0.014925373	0.38	0
1	0.64	1
0.313432836	0.71	0
0.940298507	0.64	1
0.208955224	0.64	0
0.985074627	0.62	1
0.268656716	0.53	0
0.940298507	0.58	1
0.537313433	0.28	1
0.059701493	0.13	1
0.820895522	0.35	1
1	0.61	1
0.059701493	0.62	0
1	0.35	1
0.074626866	0.33	0
0.208955224	0.47	0
0.059701493	0.77	0
0.134328358	0.76	0
0.029850746	0.64	0
0.358208955	0.77	0
0.014925373	0.38	0
0.268656716	0.35	1
1	0.28	1
0.940298507	0.35	1
0.940298507	0.62	1
1	0.13	1
0.014925373	0.49	0
0.014925373	0.64	0
1	0.44	1
1	0.65	1
0.746268657	0.61	0
0.835820896	0.53	1
0.104477612	0.58	0
0.492537313	0.51	0
0.940298507	0.42	1
0.388059701	0.37	1
0.208955224	0.38	0
1	0.51	1
0.208955224	0.37	0
0.328358209	0.58	0
0.582089552	0.56	0
0.791044776	0.28	1
1	0.37	1
1	0.44	1
0.537313433	0.61	0
0.059701493	0.46	0
0.28358209	0.12	1
1	0.29	1
0.014925373	0.61	0
0.059701493	0.22	0
0.104477612	0.65	0
0.865671642	0.45	1
0.029850746	0.29	0
0.104477612	0.68	0
0.223880597	0.59	0
0.582089552	0.13	1
0.268656716	0.61	0
0.014925373	0.77	0
1	0.77	1
1	0.35	1
0.208955224	0.71	0
0.104477612	0.71	0
0.268656716	0.68	0
0.835820896	0.62	1
0.223880597	0.59	0
0.447761194	0.47	0
1	0.65	1
0.432835821	0.22	1
0.985074627	0.29	1
0.059701493	0.61	0
0.313432836	0.12	1
0.059701493	0.29	0
1	0.29	1
1	0.22	1
0.462686567	0.77	0
1	0.76	1
0.865671642	0.65	1
0.208955224	0.52	0
0.28358209	0.29	1
0.313432836	0.61	0
1	0.45	1
0.104477612	0.28	0
0.985074627	0.12	1
0.432835821	0.49	0
0.104477612	0.22	1
0.014925373	0.42	0
0.014925373	0.44	0
1	0.37	1
0.76119403	0.61	1
0.313432836	0.53	0
0.134328358	0.49	0
0.835820896	0.35	1
0.597014925	0.12	1
0.014925373	0.47	0
0.597014925	0.61	0
0.985074627	0.38	1
0.059701493	0.59	0
1	0.65	1
0.014925373	0.33	0
0.164179104	0.42	0
0.059701493	0.71	0
0.059701493	0.71	0
0.940298507	0.44	1
0.104477612	0.19	1
0.014925373	0.81	0
1	0.38	1
0.044776119	0.76	0
0.611940299	0.22	1
0.029850746	0.51	0
1	0.26	1
0.014925373	0.62	0
0.791044776	0.29	1
0.940298507	0.56	1
0.059701493	0.51	0
0.791044776	0.29	1
0.104477612	0.38	0
0.014925373	0.38	0
0.940298507	0.61	1
0.955223881	0.35	1
0.597014925	0.58	0
0.865671642	0.61	1
0.134328358	0.28	0
0.985074627	0.42	1
0.059701493	0.38	0
0.47761194	0.71	0
0.313432836	0.51	0
0.611940299	0.29	1
0.059701493	0.58	0
1	0.59	1
0.358208955	0.77	0
0.358208955	0.68	0
0.208955224	0.76	0
1	0.37	1
1	0.62	1
0.208955224	0.35	0
0.597014925	0.37	1
0.835820896	0.47	1
1	0.59	1
0.985074627	0.59	1
0.358208955	0.61	0
0.089552239	0.35	0
0.313432836	0.38	1
0.268656716	0.28	1
0.014925373	0.37	0
0.014925373	0.44	0
1	0.29	1
0.537313433	0.65	0
0.014925373	0.21	0
0.313432836	0.42	0
0.820895522	0.35	1
0.955223881	0.26	1
0.014925373	0.59	0
0.358208955	0.64	0
1	0.71	1
1	0.13	1
0.014925373	0.71	0
0.089552239	0.49	0
0.059701493	0.76	0
0.313432836	0.44	0
0.835820896	0.42	1
1	0.77	1
0.164179104	0.46	0
0.014925373	0.64	0
0.014925373	0.49	0
1	0.38	1
0.76119403	0.46	1
0.134328358	0.49	0
0.208955224	0.59	0
0.014925373	0.33	0
0.940298507	0.71	1
0.432835821	0.71	0
0.014925373	0.61	0
1	0.49	1
0.134328358	0.47	0
1	0.59	1
0.940298507	0.22	1
0.059701493	0.61	0
0.835820896	0.21	1
0.298507463	0.62	0
1	0.61	1
1	0.61	1
0.940298507	0.49	1
1	0.49	1
0.089552239	0.38	0
1	0.65	1
0.164179104	0.51	0
0.223880597	0.35	0
0.402985075	0.42	1
0.059701493	0.38	0
0.358208955	0.61	0
0.014925373	0.42	0
1	0.51	1
0.014925373	0.21	0
0.985074627	0.51	1
0.880597015	0.46	1
1	0.59	1
0.880597015	0.51	1
0.582089552	0.61	0
0.014925373	0.52	0
0.537313433	0.28	1
1	0.49	1
0.223880597	0.29	1
0.014925373	0.47	0
0.28358209	0.37	1
0.402985075	0.51	0
0.208955224	0.22	1
0.268656716	0.46	0
0.791044776	0.49	1
0.029850746	0.64	0
0.208955224	0.59	0
0.208955224	0.68	0
0.014925373	0.65	0
0.104477612	0.49	0
0.134328358	0.51	0
0.014925373	0.28	0
1	0.42	1
0.940298507	0.49	1
0.940298507	0.77	0
0.059701493	0.51	0
0.313432836	0.77	0
1	0.19	1
1	0.29	1
0.059701493	0.71	0
0.014925373	0.42	0
1	0.48	1
0.134328358	0.59	0
0.014925373	0.35	0
0.791044776	0.21	1
0.089552239	0.81	0
0.059701493	0.29	0
0.701492537	0.37	1
0.313432836	0.71	0
1	0.28	1
0.014925373	0.46	0
0.955223881	0.48	1
0.014925373	0.59	0
0.507462687	0.51	0
1	0.35	1
0.014925373	0.69	0
0.059701493	0.35	0
0.835820896	0.51	1
0.059701493	0.49	0
0.865671642	0.37	1
0.104477612	0.68	0
0.940298507	0.49	1
0.208955224	0.38	0
0.059701493	0.69	0
1	0.49	1
0.014925373	0.37	0
0.597014925	0.47	1
0.104477612	0.53	0
0.582089552	0.46	1
0.268656716	0.35	1
0.089552239	0.21	1
0.208955224	0.47	0
1	0.37	1
0.014925373	0.68	0
0.014925373	0.28	0
0.059701493	0.71	0
0.014925373	0.12	0
0.134328358	0.46	0
0.089552239	0.71	0
0.626865672	0.68	0
1	0.81	1
0.014925373	0.53	0
0.970149254	0.61	1
1	0.65	1
0.014925373	0.28	0
0.985074627	0.59	1
0.865671642	0.35	1
0.865671642	0.35	1
1	0.38	1
0.104477612	0.77	0
0.208955224	0.77	0
0.164179104	0.62	0
0.029850746	0.35	0
0.059701493	0.29	0
0.597014925	0.49	1
0.059701493	0.46	0
0.746268657	0.48	1
0.940298507	0.71	1
0.955223881	0.51	1
1	0.21	1
0.611940299	0.21	1
0.208955224	0.58	0
0.955223881	0.28	1
1	0.71	1
0.089552239	0.12	1
0.164179104	0.48	0
0.014925373	0.29	0
0.537313433	0.49	1
0.358208955	0.77	0
0.358208955	0.47	0
0.014925373	0.44	0
0.895522388	0.62	1
1	0.12	1
0.537313433	0.47	1
0.611940299	0.42	1
1	0.13	1
0.880597015	0.49	1
0.059701493	0.71	0
0.059701493	0.56	0
0.865671642	0.42	1
0.014925373	0.51	0
0.313432836	0.46	0
0.865671642	0.64	1
0.940298507	0.53	1
0.014925373	0.53	0
0.358208955	0.29	1
0.985074627	0.51	1
0.985074627	0.42	1
0.940298507	0.76	0
0.014925373	0.49	0
1	0.21	1
0.985074627	0.49	1
0.76119403	0.68	0
1	0.58	1
0.820895522	0.64	1
0.507462687	0.71	0
0.059701493	0.35	0
1	0.61	1
0.940298507	0.62	1
0.268656716	0.71	0
0.268656716	0.13	1
1	0.35	1
1	0.77	1
0.985074627	0.44	1
0.059701493	0.13	1
0.149253731	0.61	0
1	0.64	1
0.313432836	0.42	0
0.28358209	0.77	0
0.313432836	0.35	1
0.134328358	0.35	0
0.313432836	0.26	1
0.447761194	0.37	1
0.701492537	0.49	1
0.014925373	0.51	0
0.507462687	0.68	0
0.014925373	0.59	0
0.597014925	0.21	1
0.014925373	0.28	0
0.358208955	0.51	0
0.985074627	0.35	1
0.611940299	0.61	0
0.313432836	0.59	0
1	0.22	1
1	0.51	1
0.358208955	0.33	1
1	0.28	1
0.537313433	0.48	1
0.313432836	0.35	1
0.104477612	0.52	0
0.014925373	0.64	0
0.865671642	0.47	1
0.104477612	0.64	0
0.014925373	0.58	0
1	0.59	1
1	0.58	1
0.611940299	0.13	1
0.059701493	0.28	0
1	0.52	1
1	0.37	1
0.791044776	0.71	0
0.611940299	0.52	1
0.134328358	0.42	0
0.059701493	0.52	0
1	0.59	1
0.955223881	0.77	0
0.76119403	0.48	1
1	0.33	1
0.985074627	0.26	1
0.149253731	0.68	0
1	0.71	1
0.940298507	0.65	1
0.835820896	0.13	1
0.358208955	0.35	1
0.940298507	0.59	1
0.104477612	0.12	1
0.835820896	0.61	1
0.014925373	0.38	0
0.940298507	0.49	1
0.223880597	0.52	0
1	0.56	1
0.358208955	0.29	1
0.014925373	0.33	0
0.029850746	0.38	0
0.940298507	0.76	0
0.134328358	0.61	0
0.835820896	0.64	1
0.865671642	0.59	1
0.731343284	0.42	1
0.029850746	0.68	0
0.552238806	0.42	1
1	0.56	1
0.76119403	0.59	1
0.985074627	0.21	1
0.447761194	0.59	0
0.208955224	0.35	0
0.47761194	0.52	0
1	0.26	1
0.940298507	0.26	1
0.089552239	0.13	1
0.014925373	0.26	0
0.134328358	0.28	0
0.985074627	0.69	1
0.104477612	0.29	0
1	0.28	1
0.940298507	0.35	1
0.208955224	0.29	1
0.582089552	0.47	1
0.388059701	0.49	0
0.089552239	0.77	0
1	0.65	1
0.059701493	0.69	0
0.014925373	0.19	0
0.835820896	0.12	1
0.567164179	0.42	1
0.880597015	0.62	1
1	0.61	1
0.313432836	0.38	1
1	0.59	1
0.164179104	0.58	0
0.865671642	0.29	1
0.059701493	0.58	0
0.014925373	0.21	0
1	0.35	1
0.104477612	0.19	1
1	0.45	1
0.074626866	0.77	0
0.208955224	0.76	0
1	0.12	1
0.014925373	0.59	0
0.104477612	0.71	0
0.47761194	0.48	0
0.313432836	0.71	0
0.701492537	0.13	1
0.28358209	0.21	1
0.313432836	0.71	0
1	0.52	1
0.059701493	0.37	0
1	0.42	1
0.059701493	0.62	0
0.014925373	0.59	0
0.014925373	0.21	0
0.014925373	0.44	0
0.104477612	0.33	0
0.104477612	0.26	0
1	0.19	1
0.059701493	0.44	0
0.835820896	0.71	0
0.985074627	0.58	1
0.223880597	0.22	1
0.47761194	0.61	0
0.313432836	0.13	1
0.940298507	0.26	1
0.597014925	0.69	0
0.985074627	0.45	1
0.835820896	0.58	1
0.537313433	0.13	1
0.611940299	0.56	1
1	0.59	1
0.313432836	0.71	0
0.014925373	0.46	0
0.134328358	0.44	0
0.447761194	0.13	1
0.985074627	0.35	1
0.104477612	0.45	0
0.940298507	0.71	1
1	0.64	1
1	0.69	1
0.865671642	0.13	1
0.835820896	0.49	1
0.014925373	0.59	0
0.611940299	0.33	1
0.313432836	0.12	1
0.059701493	0.44	0
0.194029851	0.51	0
1	0.44	1
0.074626866	0.51	0
0.223880597	0.29	1
0.402985075	0.69	0
0.835820896	0.62	1
1	0.59	1
1	0.61	1
1	0.62	1
0.940298507	0.77	0
0.014925373	0.71	0
0.597014925	0.46	1
0.537313433	0.77	0
1	0.35	1
0.940298507	0.46	1
0.208955224	0.64	0
0.149253731	0.77	0
0.014925373	0.71	0
1	0.64	1
0.537313433	0.44	1
1	0.38	1
0.059701493	0.62	0
0.358208955	0.29	1
0.194029851	0.51	0
0.014925373	0.52	0
0.940298507	0.47	1
0.835820896	0.42	1
1	0.37	1
1	0.61	1
0.402985075	0.61	0
0.940298507	0.29	1
0.537313433	0.68	0
0.059701493	0.28	0
0.537313433	0.71	0
0.597014925	0.52	1
0.059701493	0.46	0
0.059701493	0.22	0
1	0.47	1
0.552238806	0.53	0
0.835820896	0.42	1
1	0.42	1
0.223880597	0.61	0
0.059701493	0.52	0
0.686567164	0.71	0
0.104477612	0.38	0
0.268656716	0.13	1
0.880597015	0.22	1
0.597014925	0.21	1
0.268656716	0.42	0
1	0.62	1
0.880597015	0.42	1
0.940298507	0.47	1
0.223880597	0.19	1
1	0.46	1
0.835820896	0.59	1
1	0.33	1
0.537313433	0.71	0
1	0.77	1
0.014925373	0.62	0
0.014925373	0.42	0
0.701492537	0.61	0
0.223880597	0.62	0
1	0.46	1
0.059701493	0.77	0
0.701492537	0.49	1
0.791044776	0.77	0
0.791044776	0.71	0
1	0.65	1
0.462686567	0.56	0
0.940298507	0.35	1
0.313432836	0.49	0
0.223880597	0.26	1
0.014925373	0.37	0
0.059701493	0.59	0
0.417910448	0.65	0
0.940298507	0.68	1
0.134328358	0.22	1
1	0.48	1
1	0.61	1
0.104477612	0.35	0
1	0.44	1
0.835820896	0.76	0
0.014925373	0.71	0
0.014925373	0.47	0
0.28358209	0.46	0
0.611940299	0.44	1
0.014925373	0.71	0
0.985074627	0.45	1
0.940298507	0.49	1
0.492537313	0.59	0
0.358208955	0.68	0
0.940298507	0.29	1
0.014925373	0.53	0
0.313432836	0.44	0
0.104477612	0.58	0
1	0.58	1
0.611940299	0.47	1
0.208955224	0.42	0
0.597014925	0.35	1
0.059701493	0.38	0
0.447761194	0.29	1
0.47761194	0.49	0
0.880597015	0.81	0
1	0.68	1
1	0.77	1
1	0.44	1
0.208955224	0.58	0
0.865671642	0.22	1
0.074626866	0.44	0
0.582089552	0.59	0
1	0.61	1
0.940298507	0.51	1
0.059701493	0.56	0
0.029850746	0.13	0
0.014925373	0.61	0
0.208955224	0.49	0
0.014925373	0.64	0
